,db_path,generated_sql,gold_sql,question,isCorrect
2107,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT r.role_description AS role_of_Koby
FROM Employees e
JOIN Roles r ON e.role_code = r.role_code
WHERE e.employee_name = 'Koby';","SELECT T1.role_description FROM ROLES AS T1 JOIN Employees AS T2 ON T1.role_code = T2.role_code WHERE T2.employee_name = ""Koby"";",What is the role of the employee named Koby?,False
2108,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_id, receipt_date FROM Documents;","SELECT document_id ,  receipt_date FROM Documents;",List all document ids and receipt dates of documents.,True
2109,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT 
    R.role_description,
    R.role_code,
    COUNT(E.employee_id) AS number_of_employees
FROM 
    Employees E
JOIN 
    Roles R ON E.role_code = R.role_code
GROUP BY 
    R.role_description, R.role_code;","SELECT T1.role_description ,  T2.role_code ,  count(*) FROM ROLES AS T1 JOIN Employees AS T2 ON T1.role_code = T2.role_code GROUP BY T2.role_code;","How many employees does each role have? List role description, id and number of employees.",False
2110,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT r.role_description, COUNT(e.employee_id) AS number_of_employees
FROM Roles r
JOIN Employees e ON r.role_code = e.role_code
GROUP BY r.role_description
HAVING COUNT(e.employee_id) > 1;","SELECT Roles.role_description , count(Employees.employee_id) FROM ROLES JOIN Employees ON Employees.role_code = Roles.role_code GROUP BY Employees.role_code HAVING count(Employees.employee_id)  >  1;",List roles that have more than one employee. List the role description and number of employees.,False
2111,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_status_description 
FROM Ref_Document_Status 
WHERE document_status_code = (SELECT document_status_code FROM Documents WHERE document_id = 1);",SELECT Ref_Document_Status.document_status_description FROM Ref_Document_Status JOIN Documents ON Documents.document_status_code = Ref_Document_Status.document_status_code WHERE Documents.document_id = 1;,What is the document status description of the document with id 1?,True
2112,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT COUNT(document_id)
FROM Documents
WHERE document_status_code = 'done';","SELECT count(*) FROM Documents WHERE document_status_code = ""done"";",How many documents have the status code done?,False
2113,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_type_code
FROM Documents
WHERE document_id = 2;",SELECT document_type_code FROM Documents WHERE document_id = 2;,List the document type code for the document with the id 2.,True
2114,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,SELECT document_id FROM Documents WHERE document_status_code = 'done' AND document_type_code = 'paper';,"SELECT document_id FROM Documents WHERE document_status_code = ""done"" AND document_type_code = ""Paper"";",List the document ids for any documents with the status code done and the type code paper.,False
2115,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,SELECT Ref_Shipping_Agents.shipping_agent_name FROM Documents JOIN Ref_Shipping_Agents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Documents.document_id = 2;,SELECT Ref_Shipping_Agents.shipping_agent_name FROM Ref_Shipping_Agents JOIN Documents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Documents.document_id = 2;,What is the name of the shipping agent of the document with id 2?,True
2116,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT COUNT(*) AS document_count
FROM Documents_Mailed
WHERE shipping_agent_code = 'USPS';
Execution failed on sql 'SELECT COUNT(*) AS document_count
FROM Documents_Mailed
WHERE shipping_agent_code = 'USPS';': no such column: shipping_agent_code","SELECT count(*) FROM Ref_Shipping_Agents JOIN Documents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Ref_Shipping_Agents.shipping_agent_name = ""USPS"";",How many documents were shipped by USPS?,False
2117,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT 
    Ref_Shipping_Agents.shipping_agent_name, 
    COUNT(Documents.document_id) AS number_of_documents
FROM 
    Documents
JOIN 
    Ref_Shipping_Agents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code
GROUP BY 
    Ref_Shipping_Agents.shipping_agent_name
ORDER BY 
    number_of_documents DESC
LIMIT 1;","SELECT Ref_Shipping_Agents.shipping_agent_name , count(Documents.document_id) FROM Ref_Shipping_Agents JOIN Documents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code GROUP BY Ref_Shipping_Agents.shipping_agent_code ORDER BY count(Documents.document_id) DESC LIMIT 1;",Which shipping agent shipped the most documents? List the shipping agent name and the number of documents.,False
2118,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,SELECT receipt_date FROM Documents WHERE document_id = 3;,SELECT receipt_date FROM Documents WHERE document_id = 3;,What is the receipt date of the document with id 3?,True
2119,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT a.address_details
FROM Addresses a
JOIN Documents_Mailed dm ON a.address_id = dm.mailed_to_address_id
WHERE dm.document_id = 4;",SELECT Addresses.address_details FROM Addresses JOIN Documents_Mailed ON Documents_Mailed.mailed_to_address_id = Addresses.address_id WHERE document_id = 4;,What address was the document with id 4 mailed to?,True
2120,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT mailing_date 
FROM Documents_Mailed 
WHERE document_id = 7;",SELECT mailing_date FROM Documents_Mailed WHERE document_id = 7;,What is the mail date of the document with id 7?,True
2121,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_id
FROM Documents
WHERE document_status_code = 'done'
  AND document_type_code = 'Paper'
  AND shipping_agent_code NOT IN (
    SELECT shipping_agent_code
    FROM Ref_Shipping_Agents
    WHERE shipping_agent_name = 'USPS'
  );","SELECT document_id FROM Documents WHERE document_status_code  =  ""done"" AND document_type_code = ""Paper"" EXCEPT SELECT document_id FROM Documents JOIN Ref_Shipping_Agents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Ref_Shipping_Agents.shipping_agent_name = ""USPS"";","List the document ids of documents with the status done and type Paper, which not shipped by the shipping agent named USPS.",True
2122,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_id
FROM Documents
WHERE document_status_code = 'done'
AND document_type_code = 'Paper'
AND shipping_agent_code = 'USPS';","SELECT document_id FROM Documents WHERE document_status_code  =  ""done"" AND document_type_code = ""Paper"" INTERSECT SELECT document_id FROM Documents JOIN Ref_Shipping_Agents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Ref_Shipping_Agents.shipping_agent_name = ""USPS"";",List document id of documents status is done and document type is Paper and the document is shipped by shipping agent named USPS.,False
2123,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT draft_details 
FROM Document_Drafts 
WHERE document_id = 7;",SELECT draft_details FROM Document_Drafts WHERE document_id = 7;,What is draft detail of the document with id 7?,True
2124,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,SELECT COUNT(*) AS draft_copy_count FROM Draft_Copies WHERE document_id = 2;,SELECT count(*) FROM Draft_Copies WHERE document_id = 2;,How many draft copies does the document with id 2 have?,False
2125,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_id, COUNT(*) as draft_copies_count
FROM Draft_Copies
GROUP BY document_id
ORDER BY draft_copies_count DESC
LIMIT 1;","SELECT document_id , count(copy_number) FROM Draft_Copies GROUP BY document_id ORDER BY count(copy_number) DESC LIMIT 1;",Which document has the most draft copies? List its document id and number of draft copies.,False
2126,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT document_id, COUNT(copy_number) AS number_of_draft_copies
FROM Draft_Copies
GROUP BY document_id
HAVING COUNT(copy_number) > 1;","SELECT document_id , count(*) FROM Draft_Copies GROUP BY document_id HAVING count(*)  >  1;",Which documents have more than 1 draft copies? List document id and number of draft copies.,False
2127,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT Employees.employee_name
FROM Circulation_History
JOIN Employees ON Circulation_History.employee_id = Employees.employee_id
WHERE Circulation_History.document_id = 1;",SELECT Employees.employee_name FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id WHERE Circulation_History.document_id = 1;,List all employees in the circulation history of the document with id 1. List the employee's name.,True
2128,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"To list the employees who have not shown up in any circulation history of documents, you can use a `NOT IN` or `LEFT JOIN` approach to filter out those employees who are present in the Circulation_History table.

Here's the SQL query using `NOT IN`:


SELECT employee_name
FROM Employees
WHERE employee_id NOT IN (SELECT employee_id FROM Circulation_History);


Alternatively, you can use a `LEFT JOIN` and filter for rows where the joined Circulation_History row is null:


SELECT E.employee_name
FROM Employees E
LEFT JOIN Circulation_History CH ON E.employee_id = CH.employee_id
WHERE CH.document_id IS NULL;


Both queries will give you the names of employees who have not shown up in any circulation history.
Execution failed on sql 'To list the employees who have not shown up in any circulation history of documents, you can use a `NOT IN` or `LEFT JOIN` approach to filter out those employees who are present in the Circulation_History table.

Here's the SQL query using `NOT IN`:


SELECT employee_name
FROM Employees
WHERE employee_id NOT IN (SELECT employee_id FROM Circulation_History);


Alternatively, you can use a `LEFT JOIN` and filter for rows where the joined Circulation_History row is null:


SELECT E.employee_name
FROM Employees E
LEFT JOIN Circulation_History CH ON E.employee_id = CH.employee_id
WHERE CH.document_id IS NULL;


Both queries will give you the names of employees who have not shown up in any circulation history.': near ""To"": syntax error",SELECT employee_name FROM Employees EXCEPT SELECT Employees.employee_name FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id,List the employees who have not showed up in any circulation history of documents. List the employee's name.,False
2129,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"To find the employee who has shown up in the most circulation history documents, along with the number of drafts and copies they have handled, you can use the following SQL query:


SELECT 
    e.employee_name,
    COUNT(ch.document_id) AS total_documents,
    SUM(ch.draft_number) + SUM(ch.copy_number) AS total_drafts_and_copies
FROM 
    Circulation_History ch
JOIN 
    Employees e ON ch.employee_id = e.employee_id
GROUP BY 
    e.employee_id, e.employee_name
ORDER BY 
    total_documents DESC, total_drafts_and_copies DESC
LIMIT 1;


This query joins the `Circulation_History` table with the `Employees` table to get the employee's name. It then groups the results by employee and counts the number of documents, drafts, and copies each employee has handled. The results are ordered by the total number of documents in descending order, and if there are ties, it further orders by the total number of drafts and copies also in descending order. Finally, the `LIMIT 1` clause ensures that only the top result (the employee with the most circulation history documents) is returned.
Execution failed on sql 'To find the employee who has shown up in the most circulation history documents, along with the number of drafts and copies they have handled, you can use the following SQL query:


SELECT 
    e.employee_name,
    COUNT(ch.document_id) AS total_documents,
    SUM(ch.draft_number) + SUM(ch.copy_number) AS total_drafts_and_copies
FROM 
    Circulation_History ch
JOIN 
    Employees e ON ch.employee_id = e.employee_id
GROUP BY 
    e.employee_id, e.employee_name
ORDER BY 
    total_documents DESC, total_drafts_and_copies DESC
LIMIT 1;


This query joins the `Circulation_History` table with the `Employees` table to get the employee's name. It then groups the results by employee and counts the number of documents, drafts, and copies each employee has handled. The results are ordered by the total number of documents in descending order, and if there are ties, it further orders by the total number of drafts and copies also in descending order. Finally, the `LIMIT 1` clause ensures that only the top result (the employee with the most circulation history documents) is returned.': near ""To"": syntax error","SELECT Employees.employee_name , count(*) FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id GROUP BY Circulation_History.document_id , Circulation_History.draft_number , Circulation_History.copy_number ORDER BY count(*) DESC LIMIT 1;",Which employee has showed up in most circulation history documents. List the employee's name and the number of drafts and copies.,False
2130,spider_data/database/cre_Doc_Control_Systems/cre_Doc_Control_Systems.sqlite,"SELECT d.document_id, COUNT(DISTINCT ch.employee_id) AS number_of_employees
FROM Circulation_History ch
JOIN Documents d ON ch.document_id = d.document_id
GROUP BY d.document_id;","SELECT document_id ,  count(DISTINCT employee_id) FROM Circulation_History GROUP BY document_id;","For each document, list the number of employees who have showed up in the circulation history of that document. List the document ids and number of employees.",False
2131,spider_data/database/company_1/company_1.sqlite,"SELECT d.Dname 
FROM department d
ORDER BY d.Mgr_start_date;",SELECT dname FROM department ORDER BY mgr_start_date,List all department names ordered by their starting date.,True
2132,spider_data/database/company_1/company_1.sqlite,"SELECT d.Dependent_name
FROM employee e
JOIN dependent d ON e.Ssn = d.Essn
WHERE d.Relationship = 'Spouse';",SELECT Dependent_name FROM dependent WHERE relationship  =  'Spouse',find all dependent names who have a spouse relation with some employee.,True
