,db_path,generated_sql,gold_sql,question,isCorrect
1511,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Policy_Type_Code FROM Policies GROUP BY Policy_Type_Code ORDER BY COUNT(*) DESC LIMIT 1,SELECT policy_type_code FROM policies GROUP BY policy_type_code ORDER BY count(*) DESC LIMIT 1,Which type of policy is most frequently used? Give me the policy type code.,True
1512,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Policy_Type_Code FROM Policies GROUP BY Policy_Type_Code ORDER BY COUNT(*) DESC LIMIT 1;,SELECT policy_type_code FROM policies GROUP BY policy_type_code ORDER BY count(*) DESC LIMIT 1,Find the type code of the most frequently used policy.,True
1513,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT Policy_Type_Code  FROM Policies  GROUP BY Policy_Type_Code  HAVING COUNT(Customer_ID) > 2; ```
Execution failed on sql 'SELECT Policy_Type_Code  FROM Policies  GROUP BY Policy_Type_Code  HAVING COUNT(Customer_ID) > 2; ```': You can only execute one statement at a time.",SELECT policy_type_code FROM policies GROUP BY policy_type_code HAVING count(*)  >  2,Find all the policy types that are used by more than 2 customers.,False
1514,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Policy_Type_Code FROM Policies GROUP BY Policy_Type_Code HAVING COUNT(Customer_ID) > 2,SELECT policy_type_code FROM policies GROUP BY policy_type_code HAVING count(*)  >  2,Which types of policy are chosen by more than 2 customers? Give me the policy type codes.,True
1515,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT SUM(Amount_Piad) AS Total_Amount_Paid, AVG(Amount_Piad) AS Average_Amount_Paid FROM Claim_Headers;","SELECT sum(amount_piad) ,  avg(amount_piad) FROM claim_headers",Find the total and average amount paid in claim headers.,True
1516,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT SUM(Amount_Piad) AS Total_Amount, AVG(Amount_Piad) AS Average_Amount FROM Claim_Headers;","SELECT sum(amount_piad) ,  avg(amount_piad) FROM claim_headers",What are the total amount and average amount paid in claim headers?,True
1517,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"349.15
Execution failed on sql '349.15': near ""349.15"": syntax error",SELECT sum(t1.amount_claimed) FROM claim_headers AS t1 JOIN claims_documents AS t2 ON t1.claim_header_id  =  t2.claim_id WHERE t2.created_date  =  (SELECT created_date FROM claims_documents ORDER BY created_date LIMIT 1),Find the total amount claimed in the most recently created document.,False
1518,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT SUM(Amount_Claimed) AS Total_Amount_Claimed FROM Claim_Headers WHERE Policy_ID IN (     SELECT Policy_ID     FROM Policies     ORDER BY Created_Date DESC     LIMIT 1 );
Execution failed on sql 'SELECT SUM(Amount_Claimed) AS Total_Amount_Claimed FROM Claim_Headers WHERE Policy_ID IN (     SELECT Policy_ID     FROM Policies     ORDER BY Created_Date DESC     LIMIT 1 );': no such column: Created_Date",SELECT sum(t1.amount_claimed) FROM claim_headers AS t1 JOIN claims_documents AS t2 ON t1.claim_header_id  =  t2.claim_id WHERE t2.created_date  =  (SELECT created_date FROM claims_documents ORDER BY created_date LIMIT 1),How much amount in total were claimed in the most recently created document?,False
1519,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT C.Customer_Details FROM Customers AS C JOIN Policies AS P ON C.Customer_ID = P.Customer_ID JOIN Claim_Headers AS CH ON P.Policy_ID = CH.Policy_ID WHERE CH.Amount_Claimed = (SELECT MAX(Amount_Claimed) FROM Claim_Headers)</final_answer>
Execution failed on sql 'SELECT C.Customer_Details FROM Customers AS C JOIN Policies AS P ON C.Customer_ID = P.Customer_ID JOIN Claim_Headers AS CH ON P.Policy_ID = CH.Policy_ID WHERE CH.Amount_Claimed = (SELECT MAX(Amount_Claimed) FROM Claim_Headers)</final_answer>': near ""/"": syntax error",SELECT t3.customer_details FROM claim_headers AS t1 JOIN policies AS t2 ON t1.policy_id  =  t2.policy_id JOIN customers AS t3 ON t2.customer_id  =  t3.customer_id WHERE t1.amount_claimed  =  (SELECT max(amount_claimed) FROM claim_headers),What is the name of the customer who has made the largest amount of claim in a single claim?,False
1520,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT Customers.Customer_ID, Customers.Customer_Details FROM Customers JOIN Policies ON Customers.Customer_ID = Policies.Customer_ID JOIN Claim_Headers ON Policies.Policy_ID = Claim_Headers.Policy_ID WHERE Claim_Headers.Amount_Claimed = (SELECT MAX(Amount_Claimed) FROM Claim_Headers);",SELECT t3.customer_details FROM claim_headers AS t1 JOIN policies AS t2 ON t1.policy_id  =  t2.policy_id JOIN customers AS t3 ON t2.customer_id  =  t3.customer_id WHERE t1.amount_claimed  =  (SELECT max(amount_claimed) FROM claim_headers),Which customer made the largest amount of claim in a single claim? Return the customer details.,False
1521,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customers.Customer_Details  FROM Customers  JOIN Policies ON Customers.Customer_ID = Policies.Customer_ID  JOIN Claim_Headers ON Policies.Policy_ID = Claim_Headers.Policy_ID  ORDER BY Claim_Headers.Amount_Piad ASC  LIMIT 1;,SELECT t3.customer_details FROM claim_headers AS t1 JOIN policies AS t2 ON t1.policy_id  =  t2.policy_id JOIN customers AS t3 ON t2.customer_id  =  t3.customer_id WHERE t1.amount_piad  =  (SELECT min(amount_piad) FROM claim_headers),What is the name of the customer who has made the minimum amount of payment in one claim?,True
1522,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT c.Customer_Details, ch.Amount_Claimed FROM Customers c JOIN Policies p ON c.Customer_ID = p.Customer_ID JOIN Claim_Headers ch ON p.Policy_ID = ch.Policy_ID WHERE ch.Claim_Status_Code = 'Settled' ORDER BY ch.Amount_Claimed ASC LIMIT 1;",SELECT t3.customer_details FROM claim_headers AS t1 JOIN policies AS t2 ON t1.policy_id  =  t2.policy_id JOIN customers AS t3 ON t2.customer_id  =  t3.customer_id WHERE t1.amount_piad  =  (SELECT min(amount_piad) FROM claim_headers),Which customer made the smallest amount of claim in one claim? Return the customer details.,False
1523,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customer_Details FROM Customers WHERE Customer_ID NOT IN (SELECT Customer_ID FROM Policies);,SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,Find the names of customers who have no policies associated.,False
1524,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customer_Details FROM Customers WHERE Customer_ID NOT IN (SELECT Customer_ID FROM Policies),SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,What are the names of customers who do not have any policies?,False
1525,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT COUNT(*) FROM Claims_Processing_Stages,SELECT count(*) FROM claims_processing_stages,How many claim processing stages are there in total?,True
1526,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT COUNT(DISTINCT Claim_Status_Name) AS Number_of_Distinct_Stages FROM Claims_Processing_Stages,SELECT count(*) FROM claims_processing_stages,Find the number of distinct stages in claim processing.,True
1527,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT T2.Claim_Status_Name FROM Claims_Processing AS T1 JOIN Claims_Processing_Stages AS T2 ON T1.Claim_Stage_ID = T2.Claim_Stage_ID GROUP BY T2.Claim_Status_Name ORDER BY COUNT(*) DESC LIMIT 1,SELECT t2.claim_status_name FROM claims_processing AS t1 JOIN claims_processing_stages AS t2 ON t1.claim_stage_id  =  t2.claim_stage_id GROUP BY t1.claim_stage_id ORDER BY count(*) DESC LIMIT 1,What is the name of the claim processing stage that most of the claims are on?,True
1528,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT T2.Claim_Status_Name FROM Claims_Processing AS T1 JOIN Claims_Processing_Stages AS T2 ON T1.Claim_Stage_ID = T2.Claim_Stage_ID GROUP BY T2.Claim_Status_Name ORDER BY COUNT(*) DESC LIMIT 1,SELECT t2.claim_status_name FROM claims_processing AS t1 JOIN claims_processing_stages AS t2 ON t1.claim_stage_id  =  t2.claim_stage_id GROUP BY t1.claim_stage_id ORDER BY count(*) DESC LIMIT 1,Which claim processing stage has the most claims? Show the claim status name.,True
1529,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customer_Details FROM Customers WHERE Customer_Details LIKE '%Diana%',"SELECT customer_details FROM customers WHERE customer_details LIKE ""%Diana%""","Find the names of customers whose name contains ""Diana"".",True
1530,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customer_Details FROM Customers WHERE Customer_Details LIKE '%Diana%',"SELECT customer_details FROM customers WHERE customer_details LIKE ""%Diana%""","Which customers have the substring ""Diana"" in their names? Return the customer details.",True
1531,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT c.Customer_Details FROM Customers c JOIN Policies p ON c.Customer_ID = p.Customer_ID WHERE p.Policy_Type_Code = 'Deputy';,"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy""",Find the names of the customers who have an deputy policy.,True
1532,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT c.Customer_ID, c.Customer_Details FROM Customers c JOIN Policies p ON c.Customer_ID = p.Customer_ID WHERE p.Policy_Type_Code = 'Deputy'","SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy""","Which customers have an insurance policy with the type code ""Deputy""? Give me the customer details.",False
1533,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT DISTINCT C.Customer_Details FROM Customers C JOIN Policies P ON C.Customer_ID = P.Customer_ID WHERE P.Policy_Type_Code IN ('Deputy', 'Uniformed');","SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""",Find the names of customers who either have an deputy policy or uniformed policy.,False
1534,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT Customer_Details FROM Customers WHERE Customer_ID IN (SELECT Customer_ID FROM Policies WHERE Policy_Type_Code IN ('Deputy', 'Uniform'))","SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""","Which customers have an insurance policy with the type code ""Deputy"" or ""Uniform""? Return the customer details.",False
1535,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customer_Details FROM Customers UNION SELECT Staff_Details FROM Staff,SELECT customer_details FROM customers UNION SELECT staff_details FROM staff,Find the names of all the customers and staff members.,True
1536,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Customer_Details FROM Customers UNION SELECT Staff_Details FROM Staff;,SELECT customer_details FROM customers UNION SELECT staff_details FROM staff,What are the names of the customers and staff members?,True
1537,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT Policy_Type_Code, COUNT(*) as Record_Count FROM Policies GROUP BY Policy_Type_Code;","SELECT policy_type_code ,  count(*) FROM policies GROUP BY policy_type_code",Find the number of records of each policy type and its type code.,True
1538,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT Policy_Type_Code, COUNT(*) as Count  FROM Policies  GROUP BY Policy_Type_Code;","SELECT policy_type_code ,  count(*) FROM policies GROUP BY policy_type_code","For each policy type, return its type code and its count in the record.",True
1539,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT C.Customer_Details FROM Customers C JOIN Policies P ON C.Customer_ID = P.Customer_ID GROUP BY C.Customer_ID, C.Customer_Details ORDER BY COUNT(P.Policy_ID) DESC LIMIT 1;",SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t2.customer_details ORDER BY count(*) DESC LIMIT 1,Find the name of the customer that has been involved in the most policies.,True
1540,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"SELECT c.Customer_ID, c.Customer_Details FROM Customers c JOIN Policies p ON c.Customer_ID = p.Customer_ID GROUP BY c.Customer_ID, c.Customer_Details ORDER BY COUNT(p.Policy_ID) DESC LIMIT 1;",SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t2.customer_details ORDER BY count(*) DESC LIMIT 1,Which customer have the most policies? Give me the customer details.,False
1541,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"Open a new claim
Execution failed on sql 'Open a new claim': near ""Open"": syntax error","SELECT claim_status_description FROM claims_processing_stages WHERE claim_status_name  =  ""Open""","What is the description of the claim status ""Open""?",False
1542,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT Claim_Status_Description FROM Claims_Processing_Stages WHERE Claim_Status_Name = 'Open';,"SELECT claim_status_description FROM claims_processing_stages WHERE claim_status_name  =  ""Open""","Find the description of the claim status ""Open"".",True
1543,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,SELECT COUNT(DISTINCT Claim_Outcome_Code) AS Distinct_Claim_Outcome_Codes FROM Claims_Processing;,SELECT count(DISTINCT claim_outcome_code) FROM claims_processing,How many distinct claim outcome codes are there?,True
1544,spider_data/database/insurance_and_eClaims/insurance_and_eClaims.sqlite,"10
Execution failed on sql '10': near ""10"": syntax error",SELECT count(DISTINCT claim_outcome_code) FROM claims_processing,Count the number of distinct claim outcome codes.,False
